ID,SciName,Name,Total,IdUbication,Ubication,Lat,Long,Date
OBS1403738775,Galerida theklae/cristata,Thekla's/Crested Lark,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1402002550,Rallus aquaticus,Water Rail,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1366223142,Motacilla alba,White Wagtail,25,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1448825821,Chloris chloris,European Greenfinch,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1313968786,Motacilla flava,Western Yellow Wagtail,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1321308641,Spinus spinus,Eurasian Siskin,25,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1402002552,Columba palumbus,Common Wood-Pigeon,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1361851747,Alauda arvensis,Eurasian Skylark,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1334927503,Sturnus vulgaris,European Starling,20,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1377334994,Parus major,Great Tit,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1363615332,Alcedo atthis,Common Kingfisher,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1324096846,Tringa ochropus,Green Sandpiper,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1372142281,Spatula clypeata,Northern Shoveler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1417805974,Cettia cetti,Cetti's Warbler,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1416096526,Serinus serinus,European Serin,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1440596645,Ardea cinerea,Gray Heron,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1321340176,Phylloscopus collybita,Common Chiffchaff,25,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1326632418,Turdus merula,Eurasian Blackbird,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1429823162,Ixobrychus minutus,Little Bittern,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1368517710,Egretta garzetta,Little Egret,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1377486438,Bubulcus ibis,Cattle Egret,35,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1403478185,Phalacrocorax carbo,Great Cormorant,15,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1446206357,Alectoris rufa,Red-legged Partridge,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1327565437,Passer domesticus,House Sparrow,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1355862302,Turdus philomelos,Song Thrush,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1402002481,Phoenicurus ochruros,Black Redstart,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1381991043,Gallinago gallinago,Common Snipe,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1377808231,Carduelis carduelis,European Goldfinch,35,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1366653994,Falco tinnunculus,Eurasian Kestrel,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1315360855,Erithacus rubecula,European Robin,12,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1377915338,Larus michahellis,Yellow-legged Gull,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1321382151,Streptopelia decaocto,Eurasian Collared-Dove,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1342447348,Curruca melanocephala,Sardinian Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1417412628,Emberiza schoeniclus,Reed Bunting,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1408840460,Anthus pratensis,Meadow Pipit,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1355862293,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1379869552,Gallinula chloropus,Eurasian Moorhen,10,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1315479286,Saxicola rubicola,European Stonechat,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1397561921,Pica pica,Eurasian Magpie,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,10/11/2021
OBS1365629640,Saxicola rubicola,European Stonechat,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1395948713,Curruca melanocephala,Sardinian Warbler,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1413080424,Galerida theklae/cristata,Thekla's/Crested Lark,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1447757100,Larus michahellis,Yellow-legged Gull,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1415924878,Serinus serinus,European Serin,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1390194393,Charadrius hiaticula,Common Ringed Plover,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1352532180,Egretta garzetta,Little Egret,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1307281280,Charadrius alexandrinus,Kentish Plover,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1321964737,Podiceps cristatus,Great Crested Grebe,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1402940461,Phalacrocorax carbo,Great Cormorant,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1372289907,Podiceps nigricollis,Eared Grebe,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1351116037,Phoenicopterus roseus,Greater Flamingo,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1343314074,Cisticola juncidis,Zitting Cisticola,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1327618588,Ardea cinerea,Gray Heron,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,10/11/2021
OBS1386351361,Luscinia svecica,Bluethroat,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1345419176,Phylloscopus collybita,Common Chiffchaff,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1403801966,Motacilla alba,White Wagtail,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1324954678,Alcedo atthis,Common Kingfisher,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1353771692,Phalacrocorax carbo,Great Cormorant,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1344939712,Sturnus vulgaris,European Starling,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1403965502,Streptopelia decaocto,Eurasian Collared-Dove,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1432386547,Falco tinnunculus,Eurasian Kestrel,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1437372352,Cettia cetti,Cetti's Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1427242515,Alcedo atthis,Common Kingfisher,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1313433961,Streptopelia decaocto,Eurasian Collared-Dove,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1348269136,Luscinia svecica,Bluethroat,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1358018496,Phalacrocorax carbo,Great Cormorant,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1437378376,Anthus pratensis,Meadow Pipit,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1443097255,Gallinago gallinago,Common Snipe,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1337009241,Motacilla alba,White Wagtail,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1407741728,Erithacus rubecula,European Robin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1392566808,Gallinula chloropus,Eurasian Moorhen,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1316051966,Gallinago gallinago,Common Snipe,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1324252401,Anthus pratensis,Meadow Pipit,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1382647983,Turdus merula,Eurasian Blackbird,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1338732593,Parus major,Great Tit,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1307459589,Erithacus rubecula,European Robin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1408888190,Passer domesticus,House Sparrow,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1318042225,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1389296463,Falco tinnunculus,Eurasian Kestrel,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1318985077,Passer domesticus,House Sparrow,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1395608134,Parus major,Great Tit,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1325008694,Turdus merula,Eurasian Blackbird,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1404614393,Cettia cetti,Cetti's Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1418406819,Phylloscopus collybita,Common Chiffchaff,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1311942707,Gallinula chloropus,Eurasian Moorhen,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1385065845,Sturnus vulgaris,European Starling,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1322860981,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,11/11/2021
OBS1427210803,Streptopelia decaocto,Eurasian Collared-Dove,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1379689913,Columba palumbus,Common Wood-Pigeon,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1342877185,Cisticola juncidis,Zitting Cisticola,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1395882454,Gallinula chloropus,Eurasian Moorhen,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1430818674,Phoenicopterus roseus,Greater Flamingo,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1358365473,Larus michahellis,Yellow-legged Gull,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1388586076,Pica pica,Eurasian Magpie,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1350688364,Podiceps nigricollis,Eared Grebe,25,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1395882450,Circus aeruginosus,Eurasian Marsh-Harrier,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1411833977,Gallinago gallinago,Common Snipe,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1314300715,Curruca melanocephala,Sardinian Warbler,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1313427763,Luscinia svecica,Bluethroat,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1404675646,Ardea cinerea,Gray Heron,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1352938467,Anas platyrhynchos,Mallard,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1389221605,Charadrius hiaticula,Common Ringed Plover,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1366311394,Phoenicurus ochruros,Black Redstart,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1402002277,Phylloscopus collybita,Common Chiffchaff,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1307614678,Anthus pratensis,Meadow Pipit,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1348210435,Carduelis carduelis,European Goldfinch,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1448650199,Falco tinnunculus,Eurasian Kestrel,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1378881434,Motacilla alba,White Wagtail,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1375870277,Arenaria interpres,Ruddy Turnstone,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1391972837,Ptyonoprogne rupestris,Eurasian Crag-Martin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1351486967,Erithacus rubecula,European Robin,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1354388599,Motacilla cinerea,Gray Wagtail,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1392943995,Turdus merula,Eurasian Blackbird,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1334693803,Phalacrocorax carbo,Great Cormorant,25,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1362297579,Bubulcus ibis,Cattle Egret,8,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1312651236,Egretta garzetta,Little Egret,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1376761964,Anthus spinoletta,Water Pipit,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1412400064,Emberiza schoeniclus,Reed Bunting,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,13/11/2021
OBS1475212610,Serinus serinus,European Serin,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1395878684,Anthus spinoletta,Water Pipit,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1326602935,Anas platyrhynchos,Mallard,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1313433948,Chloris chloris,European Greenfinch,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1421156281,Turdus merula,Eurasian Blackbird,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1385323204,Gallinago gallinago,Common Snipe,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1360097596,Actitis hypoleucos,Common Sandpiper,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1331051011,Podiceps cristatus,Great Crested Grebe,32,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1377623151,Carduelis carduelis,European Goldfinch,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1389221617,Egretta garzetta,Little Egret,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1377811391,Erithacus rubecula,European Robin,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1345513384,Phylloscopus collybita,Common Chiffchaff,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1330701835,Tringa ochropus,Green Sandpiper,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1355159904,Aythya ferina,Common Pochard,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1338593130,Lanius meridionalis,Iberian Gray Shrike,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1342877173,Motacilla alba,White Wagtail,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1326653519,Tringa nebularia,Common Greenshank,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1393926887,Arenaria interpres,Ruddy Turnstone,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1435305687,Emberiza schoeniclus,Reed Bunting,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1307278852,Anthus pratensis,Meadow Pipit,4,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1435330283,Calidris minuta,Little Stint,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1329656489,Columba palumbus,Common Wood-Pigeon,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1443635053,Podiceps nigricollis,Eared Grebe,17,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1314528302,Saxicola rubicola,European Stonechat,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1395616599,Alcedo atthis,Common Kingfisher,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1323747568,Charadrius dubius,Little Ringed Plover,8,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1364401686,Phoenicurus ochruros,Black Redstart,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1447161640,Cettia cetti,Cetti's Warbler,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1329581031,Phalacrocorax carbo,Great Cormorant,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1419266017,Phoenicopterus roseus,Greater Flamingo,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1360948910,Myiopsitta monachus,Monk Parakeet,9,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1418535173,Streptopelia decaocto,Eurasian Collared-Dove,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1425109413,Chroicocephalus genei,Slender-billed Gull,7,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1351068531,Falco tinnunculus,Eurasian Kestrel,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1402878416,Ardea cinerea,Gray Heron,5,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1440593183,Galerida cristata,Crested Lark,2,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1404737125,Numenius phaeopus,Whimbrel,1,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1340899250,Curruca melanocephala,Sardinian Warbler,3,L5171766,Marina del Carmolí,377.016.827,-0.8547020,13/11/2021
OBS1378585677,Ardea cinerea,Gray Heron,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1317962347,Erithacus rubecula,European Robin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1444657399,Arenaria interpres,Ruddy Turnstone,15,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1406696855,Phylloscopus collybita,Common Chiffchaff,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1366313721,Anas platyrhynchos,Mallard,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1382636057,Arenaria interpres,Ruddy Turnstone,15,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1333520291,Chloris chloris,European Greenfinch,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1396994991,Gallinula chloropus,Eurasian Moorhen,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1396302250,Larus michahellis,Yellow-legged Gull,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1433631971,Passer domesticus,House Sparrow,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1394165618,Saxicola rubicola,European Stonechat,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1446206003,Charadrius alexandrinus,Kentish Plover,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1345493257,Erithacus rubecula,European Robin,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1328690298,Chloris chloris,European Greenfinch,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1410341474,Chroicocephalus ridibundus,Black-headed Gull,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1385779026,Turdus merula,Eurasian Blackbird,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1413213845,Streptopelia decaocto,Eurasian Collared-Dove,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1395931178,Lymnocryptes minimus,Jack Snipe,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1362889833,Phoenicopterus roseus,Greater Flamingo,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1407061755,Curruca melanocephala,Sardinian Warbler,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1311957017,Calidris minuta,Little Stint,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1392947175,Turdus merula,Eurasian Blackbird,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1390640153,Phoenicopterus roseus,Greater Flamingo,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1364856643,Gallinula chloropus,Eurasian Moorhen,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1352913271,Phalacrocorax carbo,Great Cormorant,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1435318023,Passer domesticus,House Sparrow,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1345407319,Lymnocryptes minimus,Jack Snipe,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1568075059,Actitis hypoleucos,Common Sandpiper,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1394248514,Cettia cetti,Cetti's Warbler,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1378227489,Actitis hypoleucos,Common Sandpiper,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1410344696,Bubulcus ibis,Cattle Egret,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1437378377,Ardea cinerea,Gray Heron,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1387413530,Pica pica,Eurasian Magpie,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1379013931,Curruca melanocephala,Sardinian Warbler,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1312136055,Pica pica,Eurasian Magpie,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1336609262,Tringa ochropus,Green Sandpiper,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1441249898,Podiceps nigricollis,Eared Grebe,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1317336421,Galerida cristata,Crested Lark,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1428746913,Cettia cetti,Cetti's Warbler,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1317330092,Streptopelia decaocto,Eurasian Collared-Dove,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1384560681,Larus michahellis,Yellow-legged Gull,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1366653980,Pluvialis squatarola,Black-bellied Plover,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1380049418,Calidris minuta,Little Stint,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1357483464,Charadrius alexandrinus,Kentish Plover,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1309531575,Anas platyrhynchos,Mallard,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1310826492,Saxicola rubicola,European Stonechat,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1361037456,Chroicocephalus ridibundus,Black-headed Gull,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1324186686,Motacilla alba,White Wagtail,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1435318058,Podiceps nigricollis,Eared Grebe,6,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1343424889,Egretta garzetta,Little Egret,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1390717216,Charadrius hiaticula,Common Ringed Plover,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1358996892,Phylloscopus collybita,Common Chiffchaff,5,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1337897794,Galerida cristata,Crested Lark,2,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1418338931,Charadrius hiaticula,Common Ringed Plover,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1328220655,Tringa ochropus,Green Sandpiper,1,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1405245563,Motacilla alba,White Wagtail,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1342602757,Bubulcus ibis,Cattle Egret,7,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1384574801,Phalacrocorax carbo,Great Cormorant,4,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1338780410,Egretta garzetta,Little Egret,3,L5170186,Rambla del Albujón,377.160.867,-0.8596158,14/11/2021
OBS1441026481,Cisticola juncidis,Zitting Cisticola,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1379777755,Anthus pratensis,Meadow Pipit,3,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1359355531,Phylloscopus collybita,Common Chiffchaff,1,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
OBS1358140506,Gallinago gallinago,Common Snipe,2,L5170203,Arenal de Los Nietos-Lo Poyo,376.571.376,-0.8027744,14/11/2021
